MT-ATP8	0
AC092835.2	0
DNAH9	1
GALNS	0.553008788000316
AC023632.1	0.0216366576811593
TMEM260	0.999999999999884
MED8	0.219262231161667
TP53BP2	0.99999999920484
LINC01031	0.353509276942973
C3orf17	0.871830026631021
IARS2	0.999891277989576
MAX	1
RP3-477O4.14	0.997538606983529
DNM2	1
EDN1	1
RP11-328M4.3	0.0561683348292641
PEBP4	1
LAMC1	1
CHGB	0.16505524308768
AHNAK	0.999789741745936
TSPAN18	0.720689628458428
RMDN3	0.999999999999904
ATP8B2	0.968416513850864
RP4-782L23.1	0.0172264353547739
SMAD3	1
AP001347.6	0
ANKRD55	1
CTD-2034I21.1	0.0291964631584367
THBS4	0.999999997787416
RGPD8	0.427077997883416
PLCL2	1
ZBTB17	0.969463937120375
RP11-514P8.6	0.999999998386443
ALB	0.011585005929479
TRIO	0
RP11-86A5.1	0.399925979356053
PPIP5K1	0.999999999999976
PRDM16	0.942297568675262
RP5-1029F21.3	0.0400473263901721
RP11-283G6.4	0.498002569797132
ZNF358	0.013181787469851
CCL22	0.0413586827387847
RP11-92B11.3	0
AC139100.3	0.218704818243432
RP11-638I8.1	0.0261907199029024
GOT2	0.999999999999992
MRC1L1	0.999999999999941
DOK4	0.176223041222511
RP11-485G4.2	0.296928015756633
MICA	0.999988352470018
TMEM8C	0.0215908208539245
SCNM1	1
RP11-79E3.3	1
RP1-41P2.7	0.0168541887272913
CCNT1	0.999999999999989
MOSPD1	0.665384700092032
EPB41L4B	0.999211042411347
BCL11B	0.495398631967465
RP5-1139I1.2	0.158538110455032
PTPN21	0.999999999999974
LINC00174	0.999999732722183
FRMD4B	1
SCN10A	0.480145557039397
AC009404.2	0.0786416447447691
CNTN2	0.299069183258826
BAG3	0.330371098267876
SLC25A20	1
ZNF367	0.999956593388825
CABLES1	1
C1orf228	1
RP11-20E24.1	0.936269169096359
RP11-38L15.3	1
RITA1	0.114933669293946
LINC00444	0.0246129945621871
SCNN1B	1
SPRR2B	0.0850802269198774
RP11-436M15.3	0.0177153501080663
GPR158	1
AL953854.2	0.173209356943115
POLR3G	0.76988330620211
RBKS	1
ADARB2-AS1	0.0855868771644575
NRL	0.999999999998843
QSOX1	0.581480392035174
SPDYE3	1
MB21D1	0.999999999381765
LRP8	0.0916651089489798
NUFIP2	0.999999999996939
RP6-206I17.1	0.45858472228155
CHRM5	1
SPATA2L	0.596792286342811
CD4	0.999976023393024
SDHD	0.999893804135219
MMP14	0.999985142123803
AL133247.2	0.99962672597644
SH3RF1	0.999999999963814
ZFX-AS1	0.00893856410215022
FN3KRP	0.930739633660415
AP003774.1	0.0611789691329248
NEK4	0.999999999996242
CXCL14	0.662289077774337
RP11-34P13.7	0.113504503129888
TAF5	0.931386679748457
PHTF1	0.996318053645596
LMBRD1	0.999999995029159
GIP	0.0952520161836279
N6AMT1	0.240339150766475
VCP	1
C11orf96	0.0885606946990459
CFDP1	1
LIM2	0.0796209678583899
TP53TG1	0.0288964857261125
IL36B	0.887470364486322
FCHO1	1
NASP	1
ARID1B	0
FAM180A	0.670458185497538
TMEM60	0.0268581228624134
SLC25A44	0.143556537878898
DCLK1	1
GSDMA	0.488796167030931
ADM2	0.0299052431988549
LRRIQ1	0.999983525883182
CTC-326K19.6	0.439217002821636
GNPTG	0.746182364981644
NT5C	1
JRKL	0.999999998247847
CR1L	0.999999998316923
GOPC	1
VPS4A	0.999999560754244
TBC1D28	0.132542215325464
PPHLN1	1
AC003088.1	0.580001903593696
VPS29	0.99999999999997
LINC00486	1
MTMR3	1
C19orf12	0.722196369095041
ARPC2	1
RP11-932O9.8	0.000965734960030325
CELF6	0.362703076979523
ENTPD1	1
AC021016.8	1
ZNF846	1
PDZD2	1
SLC7A10	0.126774241403597
TCTN2	1
EIF3M	1
ANGPTL1	0.710628021390007
TRMT11	0.597909803483918
FBRS	0.232328615086007
GLMN	0.999999999920652
RP11-53B2.4	0.0453867439575491
EXPH5	0.999999998908436
VAT1	0.139257267586692
ACD	0.542881900348028
AC005042.5	0.0779305825578035
LRRC42	0.0502175293459826
TEAD3	0
THPO	0.183726604038149
RP11-15B17.1	1
RP11-35J1.1	0.110571323508073
SRRM5	0.364524977318518
DTNA	0
DNAJC9	1
GJA1	0.906545808130707
SGIP1	0.999989597392468
RP5-964N17.1	1
RP11-506B6.6	1
TUBA1B	0.416956740308464
CDKL4	1
DLX2	0
FAM106A	0.00258110024339124
GKAP1	0.999977227320422
RET	0.21251291493884
MGST1	1
RP5-894A10.2	0.366988371945514
CTD-2655K5.1	0.247422801935154
COL6A6	0.999999999999801
CHRNG	0.0570391617102018
TCEAL8	0.00630180017595129
FAM19A1	1
FLVCR1-AS1	0.250807258328521
SOCS7	1
RNF167	0.365626111327015
TBX3	0
RP11-68L18.1	0
CYP2S1	0.245082802787831
ITIH2	0.999999441931453
RP5-940J5.8	0.127505915504639
COL9A1	0.961815451530479
APOBEC2	0.999997325782689
VCL	0
STK36	0.199182542413628
SLC7A7	1
OR2L13	1
RP11-310P5.1	0.00984720517153437
CTD-3060P21.1	0.00363894987621109
CLEC4D	0.145176136140976
GALR1	0.206370667096286
ATL2	0
SPSB4	0.999999880766961
PITPNM2	1
ZBTB11	0.874223048321046
ASGR1	0.182124115807437
LYG2	0.997709420416817
LINC01081	0.187486315580627
ADAMTS17	1
CTC-321K16.1	0.117140619904147
RP11-165J3.6	0
RP11-267M23.4	0.668861628000031
POGLUT1	0.990985813580566
RP4-536B24.4	0.0490544276673077
ZNF90	0.999908423088071
RP11-575A19.2	0.145066751562237
ASB17	0.11766928906093
FBP1	1
PVRL2	1
CTD-2330K9.3	0.0610561182755651
AC007193.6	0.101103424715841
AQP11	1
RP11-356J5.4	0.0298690888635239
PPAP2A	0.99999998528256
TRIM11	0.208026574994189
RP11-778H2.1	0.0872078287637001
AP003774.5	0.102891637867306
CRYZ	0.11944047797657
RP11-768F21.1	1
CATSPERD	1
AP000721.4	0.149244859179918
SLC13A5	0.992975558646365
RP11-298I3.4	0.60553310131426
IGFBP3	0.99809720561094
RP11-293P20.2	0.222177698076282
LOXL2	1
DDX59	1
CTD-2528L19.4	0.0493330087237492
UMPS	0.541972817662616
RP11-272B17.1	0.112161438574301
LYNX1	0
OFD1	0.999999999854728
SNORD116-20	0
AC016738.3	0.0880055688631291
POLR3GL	1
MRFAP1L1	0.0289003519475809
BRF1	1
C16orf62	1
PPP4R1	0.997452423849265
FAM149B1	1
CCDC64B	0.0344946212400279
PDE10A	1
MAPKAPK5	1
ALOX12B	0.088438057137849
RP11-945C19.1	0.996778580377099
AC009158.1	0.174128364296433
AP000640.10	0.129706039668301
IKZF3	0.999999412696104
UNC93B1	0.527041344236137
SOX17	1
HNRNPH3	0.666854873639716
NLGN2	0.014802236881991
PPAP2C	0.0608313888037001
RP11-397C18.2	0.353357672300786
PRELP	0.467009753678734
ENKUR	0.374839683743374
RP11-145M9.4	0.126335556973705
AC007879.2	0.0837118363284711
GIMAP4	0.119744616362485
