7SK	0.0367598704856532
A1BG	0.0565558626637208
A1BG-AS1	0.0780814495593088
A1CF	0.024171272328464
A2M	0.999355548781766
A2M-AS1	0.0370628647800774
A2ML1	0.03762538096905
A4GALT	0.106960984267093
AAAS	0.0374022425787465
AACS	0.0454642161495229
AADAC	0.0376010656980473
AADAT	0.0361353983643304
AAED1	0.0384006000252847
AAGAB	0.0646398977551282
AAK1	0.0278472373214585
AAMDC	0.0999568513652343
AAMP	0.0447890410746492
AANAT	0.0374887492338079
AAR2	0.0966874606112434
AARD	0.0813919067760791
AARS	0.0227694855885153
AARS2	0.0344062117589631
AARSD1	0.0245851977362402
AASDH	0.0472591522363932
AASDHPPT	0.0598430768491271
AASS	0.036628412545406
AATF	0.0695907682335856
AATK	0.0366612463842015
ABAT	0.0324880470755291
ABCA1	0.0307966213117985
ABCA10	0.0549301114463618
ABCA12	0.03762538096905
ABCA13	0.0375767613206858
ABCA2	0.0504019658024826
ABCA3	0.0371471690766146
ABCA4	0.03762538096905
ABCA5	0.0241201634694012
ABCA6	0.0776308823271578
ABCA7	0.0337056617539948
ABCA8	0.651260867092802
ABCA9	0.0567102576071511
ABCB1	0.027185994549434
ABCB10	0.0338777358989615
ABCB11	0.0375615766129978
ABCB4	0.0369756896745409
ABCB5	0.03654790710774
ABCB7	0.0273800187247221
ABCB8	0.0415454895893533
ABCB9	0.0302164539760667
ABCC1	0.0346869603067295
ABCC10	0.0337056617539948
ABCC2	0.03762538096905
ABCC3	0.00995106220206959
ABCC4	0.0335622669740888
ABCC5	0.0297754576681664
ABCC6	0.0439423880157246
ABCC8	0.03762538096905
ABCC9	0.03762538096905
ABCD1	0.0533612321164983
ABCD2	0.0370087393036624
ABCD3	0.0230540426022327
ABCD4	0.0237645849315171
ABCE1	0.1149510249417
ABCF1	0.0479556077630868
ABCF2	0.0863301381196893
ABCF3	0.0403847555287322
ABCG1	0.0276361697535075
ABCG2	0.0269328282651058
ABCG5	0.0375312199641424
ABCG8	0.03759498858188
ABHD1	0.03754032517186
ABHD10	0.0294361918493862
ABHD11	0.0091832832391715
ABHD12	0.0236007856882277
ABHD12B	0.0363189929215415
ABHD13	0.0616936186518565
ABHD14A	0.0568439976486024
ABHD14B	0.0323659559218501
ABHD15	0.0315321511550567
ABHD16A	0.0349664147444394
ABHD17A	0.0199827040048843
ABHD17B	0.0308521560118894
ABHD17C	0.0260142510561403
ABHD2	0.0583812919163632
ABHD3	0.0687681611033162
ABHD4	0.0514504050216451
ABHD5	0.0378856258814185
ABHD6	0.0323045528835503
ABHD8	0.032061934506937
ABI1	0.0580963490055921
ABI2	0.0430912174052206
ABI3	0.0201497911104326
ABI3BP	0.0541207266090972
ABL1	0.065748223153751
ABL2	0.0287356798704582
ABLIM1	0.019961405311815
ABLIM2	0.0348106489655043
ABLIM3	0.0806551974188463
ABO	0.0373554867591069
ABR	0.0254273722014269
ABRACL	0.00351110755954232
ABT1	0.0335824851807196
ABTB1	0.0609505999296363
ABTB2	0.0356558039306091
AC000003.2	0.0372648145455506
AC000032.2	0.0375980270561191
AC000068.10	0.03762538096905
AC000068.5	0.037165251601727
AC000068.9	0.0375889121465326
AC002044.4	0.0375221162874954
AC002059.10	0.03762538096905
AC002116.7	0.0370448168411279
AC002117.1	0.0359347799499456
AC002306.1	0.0374644952198069
AC002310.12	0.0340447515083182
AC002310.7	0.0374948144428714
AC002331.1	0.0375919502803657
AC002398.11	0.03759498858188
AC002451.3	0.0368886569631725
AC002454.1	0.03759498858188
AC002456.2	0.03762538096905
AC002467.7	0.0509376398397953
AC002472.13	0.0374463118456003
AC002480.3	0.0375980270561191
AC002480.5	0.03762538096905
AC002511.1	0.03762538096905
AC002511.2	0.0567261338314532
AC002511.3	0.03762538096905
AC002519.8	0.03762538096905
AC002550.5	0.03762538096905
AC003051.1	0.0374129915509585
AC003075.4	0.032553953682744
AC003090.1	0.0370718910375107
AC003092.1	0.0375737240377962
AC003092.2	0.03762538096905
AC003102.3	0.0375130141418083
AC003104.1	0.03762538096905
AC003665.1	0.0561841864067715
AC003956.1	0.03762538096905
AC003991.3	0.03713210498299
AC004009.3	0.03762538096905
AC004012.1	0.03762538096905
AC004016.1	0.0375706869301204
